ImageId,EncodedPixels
test_mask_11,14584 1 15334 1 15585 1 15815 9 15825 42 15868 1 16059 4 16064 56 16309 1 16311 59 16558 2 16562 58 16812 57 17058 3 17063 54 17309 2 17312 53 17560 54 17617 3 17799 72 18049 65 18116 4 18292 1 18298 67 18368 2 18541 1 18548 67 18617 3 18799 66 18867 3 19041 1 19048 65 19298 65 19541 1 19548 66 19617 4 19791 4 19796 67 20040 58 20101 1 20104 1 20290 51 20343 5 20540 50 20594 3 20790 58 21040 58 21290 53 21344 2 21347 1 21540 50 21591 1 21593 5 21601 3 21790 52 21843 3 22034 5 22040 51 22284 41 22536 38 22787 37 23035 39 23286 37 23533 2 23536 37 23576 1 23578 1 23783 41 23826 3 24032 42 24282 41 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26027 2 26031 41 26278 1 26281 39 26527 2 26531 35 26777 1 26781 35 27027 1 27030 35 27277 38 27527 38 27777 38 28027 38 28278 37 28527 1 28529 36 28777 1 28780 35 29026 2 29030 35 29277 2 29280 35 29527 1 29529 36 29777 38 30026 39 30277 38 30526 39 30777 1 30779 36 31027 38 31277 38 31527 38 31777 38 32026 39 32278 37 32526 2 32529 36 32777 1 32780 35 33026 2 33030 35 33277 2 33280 35 33527 38 33777 38 34027 38 34278 37 34527 38 34777 1 34779 36 35027 38 35277 2 35280 35 35527 3 35531 34 35777 38 35818 2 36027 39 36068 3 36277 1 36279 37 36318 3 36527 1 36532 34 36568 3 36777 1 36782 34 36818 3 37032 33 37068 2 37282 34 37318 2 37532 39 37782 41 38032 41 38283 40 38535 39 38787 36 39037 36 39287 36 39534 40 39576 1 39784 47 40040 50 40290 50 40541 49 40593 1 40790 50 41040 50 41092 1 41094 3 41290 50 41540 50 41592 1 41596 1 41790 58 42040 3 42044 1 42046 60 42291 1 42296 1 42298 64 42541 1 42548 65 42798 65 43041 1 43048 65 43294 1 43296 67 43548 65 43797 66 44044 1 44049 71 44307 59 44367 2 44558 2 44562 54 44807 3 44811 55 45057 59 45307 60 45369 1 45557 60 45807 60 46057 12 46070 43 46322 40 46572 37 46823 38 47075 35 47323 1 47325 35 47573 1 47575 34 47837 2 47845 2 47848 4 47853 2
test_mask_12,15815 50 16061 57 16311 54 16367 1 16563 55 16814 53 17060 1 17063 52 17309 56 17559 3 17563 57 17800 71 18049 71 18299 71 18549 71 18799 71 19041 1 19048 66 19298 65 19541 1 19548 71 19790 2 19793 2 19796 67 20040 58 20099 3 20103 2 20290 58 20354 1 20540 58 20791 60 21041 59 21101 1 21290 50 21342 2 21345 3 21540 50 21592 2 21595 2 21601 3 21790 50 21842 2 21845 3 21851 1 22040 50 22092 2 22095 3 22290 45 22540 45 22790 49 22843 1 22845 1 23041 4 23047 58 23108 4 23290 4 23298 58 23358 4 23540 6 23547 65 23790 68 23860 2 24040 50 24288 52 24538 52 24788 55 25038 59 25288 58 25538 58 25784 1 25786 55 25843 2 26033 46 26082 1 26084 1 26283 42 26326 1 26533 42 26783 41 27033 41 27283 40 27532 42 27782 42 28032 41 28282 41 28532 41 28782 41 29032 40 29282 40 29532 40 29777 1 29781 41 30026 3 30030 38 30070 2 30281 35 30321 1 30531 34 30782 33 31030 36 31278 1 31280 35 31529 1 31531 34 31780 35 32026 39 32280 35 32531 34 32782 33 33027 1 33030 35 33280 35 33529 1 33531 34 33777 2 33780 35 34027 38 34281 34 34532 33 34782 33 35030 35 35280 35 35531 34 35777 1 35780 35 36027 38 36281 34 36532 33 36781 34 37032 33 37282 33 37531 34 37780 35 38031 34 38282 33 38532 33 38782 33 39032 33 39282 33 39532 34 39568 3 39782 40 40032 41 40282 41 40532 41 40783 40 41033 40 41284 39 41534 39 41784 40 42038 43 42290 41 42540 41 42790 41 43040 41 43290 41 43541 41 43793 55 44048 58 44109 2 44303 2 44306 49 44555 51 44608 2 44804 51 44857 3 45054 51 45107 2 45305 52 45358 2 45557 55 45807 55 46057 14 46072 39 46322 27 46350 5 46573 25 46603 1 46823 25 46853 2 47072 26 47103 2 47322 28 47353 2 47572 28 47603 2 47830 1 47833 3 47845 2
test_mask_13,15813 12 15826 4 15831 1 15833 3 15837 28 16058 59 16308 57 16559 1 16561 55 16809 1 16812 54 17059 2 17062 53 17309 55 17560 53 17800 64 17869 1 18049 65 18299 64 18549 64 18618 1 18799 65 18868 2 19041 1 19048 65 19298 65 19541 1 19548 66 19617 1 19793 2 19796 67 20040 58 20101 1 20103 2 20290 51 20342 6 20540 51 20592 2 20595 3 20791 57 21041 57 21290 58 21540 50 21591 7 21599 1 21602 2 21790 59 22040 42 22083 3 22087 3 22284 1 22286 1 22288 37 22326 1 22533 2 22537 37 22783 41 23033 41 23283 40 23532 41 23782 42 24032 41 24282 41 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26027 2 26031 38 26070 2 26278 1 26280 37 26531 35 26781 35 27030 35 27280 35 27531 34 27781 34 28028 1 28030 35 28278 1 28280 35 28530 35 28780 35 29030 35 29280 35 29531 34 29780 35 30027 2 30030 35 30278 1 30280 35 30530 35 30780 35 31030 35 31280 35 31531 34 31780 35 32028 1 32030 35 32278 1 32280 35 32530 35 32781 34 33030 35 33281 34 33532 33 33781 34 34031 34 34282 33 34532 33 34782 33 35032 33 35282 33 35532 33 35782 33 36032 33 36282 33 36533 32 36783 32 37033 32 37284 32 37534 38 37784 39 38036 37 38290 33 38540 33 38790 33 39040 33 39290 33 39538 36 39576 1 39788 44 40040 50 40290 50 40541 49 40593 2 40790 50 41040 50 41093 4 41290 50 41540 50 41591 2 41790 58 42040 5 42046 60 42291 1 42298 64 42541 1 42548 65 42798 65 43041 1 43048 65 43291 1 43294 1 43296 67 43543 3 43547 66 43791 5 43797 66 44041 79 44308 61 44558 2 44564 53 44808 3 44813 52 45058 4 45063 53 45307 60 45557 60 45807 60 46060 53 46116 1 46322 36 46573 1 46575 31 46826 30 46861 1 47077 10 47088 18 47327 2 47330 8 47340 16 47585 1 47589 1 47595 6 47603 3
test_mask_14,15334 1 15814 19 15834 2 15837 30 15868 1 16059 2 16062 58 16309 61 16562 58 16813 57 17060 1 17062 58 17309 3 17313 57 17560 61 17800 1 17802 69 18049 72 18299 72 18549 71 18799 71 19041 1 19048 66 19119 1 19298 66 19368 2 19541 1 19548 68 19617 4 19791 1 19793 2 19796 67 20040 58 20100 5 20290 51 20342 6 20540 51 20592 6 20790 60 21040 60 21101 2 21290 58 21540 50 21591 7 21601 4 21790 54 21845 1 21847 3 21851 3 22034 60 22095 3 22284 41 22534 40 22783 40 23033 41 23283 40 23533 41 23782 42 23828 1 24032 41 24282 41 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26027 1 26032 37 26070 2 26280 37 26321 1 26531 35 26781 34 27031 34 27280 35 27532 33 27781 34 28027 2 28030 35 28278 1 28280 35 28530 35 28780 35 29030 35 29280 35 29531 34 29780 35 30027 2 30030 35 30278 1 30280 35 30530 35 30780 35 31030 35 31280 35 31531 34 31777 1 31780 35 32027 2 32030 35 32278 1 32280 35 32530 35 32780 35 33030 35 33280 35 33531 34 33777 2 33780 35 34028 1 34030 35 34280 35 34531 34 34780 35 35030 35 35281 34 35531 34 35777 2 35780 35 36028 1 36030 35 36281 34 36532 33 36782 33 37032 33 37282 34 37532 39 37782 41 38032 41 38282 41 38532 41 38782 41 39033 40 39283 40 39533 41 39784 47 40038 52 40290 50 40540 50 40790 50 41040 50 41290 50 41540 50 41592 1 41790 57 42040 67 42291 71 42541 1 42548 64 42798 65 43048 65 43290 2 43293 2 43296 67 43548 65 43792 1 43798 66 44048 72 44303 1 44307 62 44557 59 44804 1 44806 60 45054 1 45057 59 45307 60 45557 60 45807 60 46059 58 46323 39 46573 39 46823 1 46825 37 47075 37 47325 37 47573 1 47577 35 47837 2 47845 3 47853 2
test_mask_15,15815 16 15832 4 15837 40 16059 69 16309 69 16558 71 16808 70 17059 69 17309 70 17559 71 17799 81 17882 2 18048 81 18299 80 18549 81 18799 83 18883 3 19040 82 19123 5 19290 81 19373 5 19540 82 19623 6 19790 81 19875 3 20033 79 20283 73 20357 3 20533 73 20783 73 21033 74 21110 1 21283 74 21359 1 21533 79 21783 74 21858 1 22032 57 22092 2 22095 3 22282 49 22532 43 22576 5 22782 42 22828 2 23032 42 23282 41 23532 41 23782 41 24032 41 24282 41 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26032 35 26071 1 26282 34 26532 33 26782 33 27032 33 27282 33 27532 33 27782 34 28031 34 28281 34 28532 33 28782 33 29032 33 29282 33 29532 33 29782 33 30031 34 30282 33 30532 33 30782 33 31032 33 31282 33 31532 33 31782 33 32032 33 32282 34 32532 34 32782 34 33032 34 33282 35 33532 36 33782 39 34032 40 34282 40 34533 40 34783 40 35033 39 35283 39 35533 39 35783 39 36033 40 36283 40 36534 39 36784 2 36787 36 37034 1 37038 35 37283 2 37287 36 37533 40 37783 41 38038 41 38290 40 38540 39 38790 38 39040 37 39078 1 39290 37 39533 2 39540 37 39783 3 39789 42 40033 2 40038 1 40040 57 40283 2 40290 57 40533 2 40540 57 40783 2 40790 58 41033 2 41040 58 41283 2 41290 57 41532 66 41782 70 42032 3 42038 68 42107 5 42282 4 42290 73 42533 3 42540 80 42783 2 42790 80 43032 4 43040 76 43117 1 43282 5 43290 73 43540 73 43790 79 44049 72 44307 64 44558 63 44808 62 45058 63 45308 63 45558 63 45808 63 46060 61 46322 43 46366 4 46572 41 46617 3 46822 2 46826 37 46867 1 46869 1 47072 1 47076 38 47326 38 47577 37 47619 2 47845 2 47853 2 47861 2
test_mask_16,15817 2 15820 11 15832 35 15868 1 16064 56 16313 57 16563 58 16813 57 17059 61 17309 61 17559 62 17799 2 17802 69 18049 72 18299 71 18549 71 18799 71 19041 3 19047 67 19118 2 19291 3 19298 66 19368 1 19540 4 19548 73 19790 74 20040 62 20103 2 20290 58 20538 60 20788 61 21039 61 21289 60 21533 2 21536 1 21538 60 21599 1 21601 3 21783 67 22032 58 22096 1 22282 43 22326 1 22532 43 22782 42 23032 42 23282 42 23532 42 23782 41 24032 41 24282 41 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26027 1 26031 38 26070 1 26281 36 26531 35 26781 35 27027 1 27031 35 27282 34 27532 34 27782 34 28027 1 28030 35 28280 35 28531 34 28777 1 28781 34 29031 34 29281 34 29532 33 29777 1 29781 34 30027 1 30030 35 30280 35 30531 34 30777 1 30781 34 31030 35 31281 34 31532 33 31777 1 31781 34 32027 1 32030 35 32281 34 32531 34 32777 1 32781 34 33030 35 33282 33 33532 33 33782 33 34032 33 34282 33 34532 33 34782 33 35032 33 35282 34 35532 35 35782 39 36032 40 36282 40 36532 40 36782 40 37032 40 37283 40 37533 40 37782 41 38033 41 38283 42 38533 1 38535 39 38783 1 38785 1 38787 37 39033 1 39037 1 39039 35 39283 1 39289 35 39533 44 39783 4 39789 42 40040 50 40290 50 40541 49 40790 50 41040 50 41290 50 41533 1 41540 50 41592 1 41783 1 41790 58 42040 5 42046 60 42291 2 42298 64 42550 63 42799 64 43049 64 43298 65 43549 64 43798 66 44049 71 44314 56 44565 52 44618 1 44815 51 45065 52 45314 53 45368 2 45560 60 45810 1 45813 57 46067 50 46323 39 46575 37 46825 37 47076 36 47327 36 47578 32 47611 2 47845 2
test_mask_17,15334 1 15814 19 15834 2 15837 30 15868 1 16059 61 16308 62 16559 62 16809 61 17058 62 17308 62 17559 62 17799 72 18041 2 18048 73 18291 3 18298 73 18541 1 18548 73 18791 1 18798 73 19041 1 19048 66 19118 2 19298 66 19368 3 19541 1 19548 73 19790 5 19796 68 19869 1 20040 58 20100 2 20103 2 20290 58 20540 58 20790 59 21040 60 21290 58 21351 2 21540 58 21599 1 21601 3 21790 60 21851 2 22040 42 22083 11 22095 3 22288 39 22538 37 22576 1 22788 1 22790 34 23040 34 23290 33 23540 34 23576 1 23578 1 23786 1 23788 37 23826 3 24032 41 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26027 1 26032 40 26277 1 26281 41 26532 36 26782 34 27032 33 27278 1 27281 34 27529 1 27531 34 27777 1 27780 35 28027 38 28278 37 28531 34 28777 1 28782 33 29027 1 29030 35 29277 1 29280 35 29527 1 29531 34 29777 1 29780 35 30026 39 30278 1 30280 35 30531 34 30781 34 31027 1 31030 35 31280 35 31527 1 31531 34 31777 1 31780 35 32026 39 32278 1 32280 35 32526 1 32531 34 32777 1 32782 33 33026 2 33031 34 33277 1 33281 34 33527 1 33531 34 33777 2 33780 35 34026 3 34031 34 34277 2 34282 33 34527 1 34532 33 34777 1 34782 33 35027 2 35032 33 35277 2 35282 33 35527 1 35532 33 35777 2 35782 33 36026 3 36031 34 36068 3 36282 33 36319 2 36532 34 36569 1 36782 33 37032 34 37282 35 37533 39 37784 39 38035 39 38287 37 38538 36 38788 36 39039 34 39288 35 39538 36 39576 1 39788 43 40040 51 40290 50 40541 49 40593 1 40791 49 41040 50 41092 1 41094 3 41290 50 41540 50 41592 1 41596 1 41790 58 42040 3 42044 1 42046 60 42291 1 42298 64 42541 1 42548 65 42799 64 43041 1 43048 65 43291 1 43296 67 43548 65 43799 64 44044 1 44048 72 44308 58 44367 2 44558 2 44562 54 44807 3 44811 55 45057 59 45308 62 45557 63 45807 61 46060 53 46115 2 46322 40 46572 37 46610 2 46823 1 46825 36 47075 35 47325 35 47577 32 47845 2 47853 2
test_mask_18,15815 9 15826 7 15834 2 15837 30 15868 1 16061 2 16064 56 16309 61 16558 2 16562 59 16813 57 17059 2 17063 57 17309 61 17559 62 17798 73 18042 1 18047 74 18291 3 18298 73 18541 1 18549 72 18791 1 18800 3 18806 64 19041 1 19049 5 19055 59 19118 2 19293 1 19299 65 19368 2 19541 3 19548 68 19617 3 19790 4 19798 65 20033 2 20040 6 20048 50 20100 5 20283 2 20290 6 20298 50 20540 5 20549 49 20791 4 20800 48 21041 1 21043 1 21050 48 21291 3 21299 49 21540 4 21549 49 21790 3 21799 49 22033 2 22040 4 22045 1 22048 30 22079 1 22087 3 22283 2 22290 5 22298 25 22540 3 22549 24 22791 2 22800 23 23041 1 23049 24 23299 24 23548 25 23783 2 23798 25 24032 6 24040 32 24282 6 24290 32 24532 40 24782 5 24788 1 24790 32 25032 7 25040 32 25282 6 25290 28 25321 1 25532 4 25537 2 25540 28 25571 1 25782 35 25821 1 26026 2 26032 34 26282 34 26532 33 26782 33 27032 33 27277 1 27282 33 27527 1 27532 3 27537 28 27777 1 27782 33 28026 39 28281 34 28527 1 28529 1 28532 33 28777 1 28782 33 29026 2 29030 1 29032 33 29277 2 29280 35 29526 4 29532 33 29775 4 29780 1 29782 33 30025 40 30277 1 30281 34 30526 2 30532 33 30777 1 30782 33 31025 3 31032 33 31277 2 31282 33 31526 2 31529 1 31532 33 31777 2 31780 35 32025 40 32281 34 32529 1 32531 34 32777 1 32782 33 33026 2 33030 35 33277 2 33280 35 33526 4 33531 34 33776 39 34026 39 34277 2 34281 34 34527 1 34532 33 34777 1 34782 33 35026 3 35030 1 35032 33 35277 2 35280 1 35282 33 35527 1 35532 33 35777 2 35780 35 36026 39 36282 33 36532 33 36782 33 37032 33 37282 34 37532 34 37782 36 38032 37 38282 37 38533 1 38535 2 38538 31 38783 2 38788 30 39033 2 39039 29 39288 30 39534 35 39784 38 40038 35 40290 32 40540 33 40790 32 41040 33 41290 33 41538 35 41789 34 42040 37 42080 1 42087 2 42290 37 42328 3 42336 3 42345 2 42541 3 42547 36 42584 6 42595 2 42791 1 42798 34 42835 5 43040 3 43048 34 43084 1 43086 4 43095 2 43290 42 43336 3 43548 34 43584 1 43586 4 43595 1 43798 50 44049 55 44307 47 44558 45 44807 44 45057 44 45308 44 45558 45 45808 45 46060 11 46072 30 46322 25 46573 24 46823 1 46825 22 47072 2 47075 22 47322 2 47325 22 47572 26 47830 2 47836 3
test_mask_19,15814 33 15852 1 16058 1 16060 39 16100 5 16308 41 16350 2 16558 46 16807 48 17057 47 17308 47 17559 47 17610 2 17799 64 18041 2 18048 65 18290 4 18298 59 18359 2 18541 1 18548 65 18791 1 18798 65 19041 1 19048 58 19110 2 19298 58 19360 2 19541 1 19548 64 19790 2 19794 1 19796 66 20040 62 20290 58 20540 58 20790 57 21040 48 21089 1 21091 1 21093 1 21095 1 21290 50 21341 3 21345 2 21540 42 21583 5 21593 1 21595 2 21790 42 21833 3 21837 1 21842 2 21845 2 22040 42 22084 4 22093 1 22095 2 22289 42 22538 1 22540 41 22586 2 22593 4 22790 50 22841 13 23040 73 23290 74 23540 74 23790 73 24036 65 24103 1 24285 63 24536 62 24786 63 25036 63 25287 61 25533 66 25783 65 26033 44 26078 2 26085 1 26283 41 26533 41 26782 42 27032 42 27282 41 27532 41 27782 41 28032 41 28282 41 28532 41 28782 41 29025 3 29032 40 29277 1 29282 40 29526 2 29532 40 29777 2 29782 40 30025 44 30070 1 30277 3 30281 35 30318 1 30526 2 30529 1 30532 34 30777 1 30779 1 30782 34 31026 2 31030 35 31277 3 31281 34 31526 4 31531 34 31777 38 32025 40 32277 3 32281 34 32526 2 32529 1 32531 34 32777 1 32782 33 33026 3 33030 35 33277 2 33281 34 33526 2 33529 1 33531 34 33777 38 34026 39 34277 3 34281 34 34527 1 34529 1 34531 34 34777 1 34779 1 34782 33 35026 39 35277 3 35281 34 35527 38 35777 38 36026 39 36277 3 36281 34 36527 1 36529 1 36532 33 36776 2 36781 34 37027 2 37031 34 37277 3 37281 34 37527 38 37776 39 38027 38 38277 3 38282 33 38527 1 38532 33 38777 1 38782 33 39027 1 39032 33 39277 1 39282 33 39527 1 39532 33 39777 2 39780 35 40032 33 40282 33 40527 1 40532 33 40777 1 40782 33 41032 33 41282 34 41318 1 41532 40 41777 1 41781 42 42032 41 42282 41 42532 41 42782 41 43032 41 43282 42 43540 37 43794 45 44049 49 44101 2 44307 41 44557 40 44601 2 44807 39 44851 1 45057 38 45308 39 45351 4 45558 40 45600 5 45809 47 45861 1 46060 11 46072 33 46322 13 46336 7 46344 3 46573 2 46578 12 46595 2 46823 1 46825 15 46845 3 46853 1 47072 1 47075 16 47095 3 47103 2 47322 1 47327 6 47334 7 47345 3 47354 1 47572 2 47578 5 47584 1 47586 1 47588 3 47595 2 47604 1 47830 1
test_mask_20,15335 1 15585 1 15815 9 15826 6 15833 31 15865 2 16061 57 16311 57 16562 56 16813 55 17060 1 17063 53 17309 56 17559 56 17616 4 17799 72 18048 67 18116 4 18299 66 18366 4 18548 72 18791 79 19036 1 19038 76 19119 1 19288 75 19369 1 19538 76 19617 3 19786 77 20032 66 20101 4 20282 66 20532 66 20782 67 21032 68 21282 66 21532 66 21599 1 21601 4 21782 62 21845 5 21851 3 22032 62 22095 3 22282 43 22532 42 22782 42 23032 42 23282 41 23532 41 23782 41 23830 1 24027 2 24032 41 24278 1 24281 42 24532 41 24782 40 25027 1 25032 40 25277 1 25282 40 25527 1 25532 40 25777 1 25782 40 26027 2 26031 35 26070 1 26281 34 26532 33 26782 33 27032 33 27282 33 27532 33 27777 1 27781 34 28027 2 28030 35 28281 34 28532 33 28777 1 28782 33 29027 1 29032 33 29277 1 29282 33 29527 1 29532 33 29777 1 29782 33 30027 1 30032 33 30282 33 30532 33 30782 33 31032 33 31282 33 31532 33 31782 33 32032 33 32282 33 32532 33 32782 33 33032 33 33282 33 33532 33 33782 33 34033 32 34283 32 34533 32 34785 30 35034 31 35284 31 35534 32 35783 33 36033 33 36283 33 36533 33 36783 33 37033 33 37284 35 37534 39 37784 39 38037 37 38288 36 38540 34 38790 33 39040 33 39290 34 39538 37 39576 1 39789 42 40040 50 40290 50 40540 49 40790 50 41040 49 41290 49 41540 50 41790 54 41845 2 42040 67 42291 72 42541 1 42548 66 42798 65 43048 65 43118 1 43290 2 43293 2 43296 67 43548 65 43798 65 44049 70 44308 58 44368 1 44558 58 44807 59 45057 59 45308 59 45558 61 45808 61 46060 57 46323 39 46573 39 46825 37 47075 37 47325 38 47577 36 47845 2 47853 2
test_mask_21,15815 48 16059 3 16063 54 16309 56 16559 57 16809 56 17059 55 17309 55 17559 55 17618 2 17799 72 18049 66 18116 4 18300 65 18366 4 18549 71 18791 1 18793 1 18799 71 19040 73 19290 73 19540 74 19617 1 19619 1 19790 73 20035 63 20101 1 20284 64 20534 60 20595 2 20785 64 21034 64 21284 64 21533 57 21591 1 21593 5 21602 1 21783 61 21845 4 22032 50 22083 3 22087 3 22096 2 22282 42 22532 42 22782 42 23032 42 23282 41 23532 41 23782 41 24027 1 24032 41 24276 2 24282 41 24532 41 24776 2 24782 40 25025 3 25032 40 25276 2 25282 40 25527 1 25532 41 25775 4 25781 42 26025 47 26276 46 26527 3 26531 35 26568 4 26777 1 26779 1 26782 33 26818 4 27027 1 27030 35 27069 2 27277 2 27280 35 27527 3 27531 34 27776 39 28026 39 28277 38 28527 1 28529 1 28531 34 28776 2 28782 33 29025 3 29030 35 29277 2 29282 33 29526 4 29532 33 29775 4 29780 35 30025 40 30277 2 30281 34 30526 2 30529 1 30531 34 30777 1 30782 33 31026 2 31030 35 31277 2 31280 35 31526 4 31531 34 31776 39 32025 40 32277 3 32281 34 32527 1 32529 1 32531 34 32777 1 32782 33 33026 2 33030 35 33277 3 33281 34 33526 4 33531 34 33776 39 34026 39 34277 3 34281 34 34527 1 34529 1 34531 34 34777 1 34782 33 35026 3 35030 35 35277 3 35281 34 35527 38 35777 38 36026 39 36068 1 36277 3 36281 34 36526 2 36529 1 36532 33 36775 3 36781 34 37027 2 37031 34 37276 4 37281 35 37525 46 37775 47 38027 46 38276 4 38282 41 38527 1 38532 41 38776 2 38782 41 39027 2 39032 41 39277 3 39282 41 39527 1 39532 42 39576 1 39776 55 40031 52 40084 6 40282 58 40532 6 40540 50 40782 5 40790 50 41032 4 41040 49 41282 4 41290 49 41532 5 41540 50 41782 5 41790 57 42032 3 42040 66 42282 3 42291 71 42532 3 42547 66 42782 3 42798 65 43032 3 43048 65 43117 2 43282 3 43296 67 43548 65 43798 65 44049 71 44308 62 44562 57 44807 3 44812 57 45057 3 45063 57 45308 62 45557 63 45807 63 46060 57 46322 40 46572 33 46606 6 46825 37 47075 37 47326 37 47577 36 47830 1 47845 2
test_mask_22,15330 1 15334 1 15337 1 15345 1 15584 1 15815 9 15825 4 15830 2 15833 6 15840 27 15868 1 16059 61 16309 61 16559 61 16809 61 17058 61 17308 62 17559 62 17799 73 18049 72 18292 1 18299 72 18549 72 18799 71 19041 1 19043 1 19048 66 19116 1 19118 2 19298 65 19368 3 19541 1 19548 68 19617 4 19790 5 19796 67 20040 58 20101 1 20103 2 20290 58 20540 58 20790 59 21039 59 21289 59 21537 53 21591 7 21601 3 21786 64 22033 59 22093 1 22095 3 22283 42 22533 41 22783 41 23033 41 23283 40 23533 41 23782 42 23830 1 24032 41 24282 41 24532 41 24782 40 25032 40 25277 1 25282 40 25527 1 25532 40 25777 1 25782 40 26026 3 26031 38 26070 2 26277 1 26282 35 26527 1 26532 34 26777 1 26782 33 27027 1 27032 33 27277 2 27282 33 27527 2 27532 33 27777 2 27781 34 28027 38 28277 3 28281 34 28527 2 28531 34 28777 1 28782 33 29025 3 29031 34 29277 1 29282 33 29527 1 29532 33 29777 1 29782 33 30025 4 30030 35 30281 34 30526 1 30532 33 30777 1 30782 33 31026 2 31032 33 31277 1 31282 33 31527 1 31532 33 31777 1 31782 33 32026 39 32282 33 32526 2 32532 33 32777 1 32782 33 33027 1 33032 33 33277 1 33282 33 33527 1 33532 33 33777 1 33782 33 34026 2 34032 33 34282 33 34532 33 34782 33 35027 1 35032 33 35277 1 35282 33 35527 1 35532 34 35777 1 35782 35 35818 2 36027 1 36032 39 36282 39 36532 38 36777 1 36782 38 37032 39 37282 40 37532 41 37782 42 38033 3 38040 35 38283 1 38290 37 38541 36 38578 1 38790 37 39040 39 39290 39 39533 1 39540 41 39790 43 40040 50 40290 50 40541 49 40593 1 40790 50 41040 50 41093 3 41290 50 41533 1 41540 50 41592 1 41790 58 42040 66 42290 6 42298 64 42541 1 42543 1 42548 65 42793 1 42798 65 43041 3 43048 65 43290 6 43297 65 43548 64 43798 65 44049 65 44307 57 44558 57 44807 58 45057 59 45307 59 45557 59 45807 57 46059 53 46322 34 46357 3 46573 32 46609 2 46825 31 47075 31 47326 30 47577 29 47837 2 47845 3
test_mask_23,15334 1 15584 1 15815 9 15826 42 16059 60 16309 60 16559 1 16562 57 16813 55 17059 2 17063 54 17309 3 17313 57 17559 62 17799 72 18049 72 18299 72 18549 72 18799 71 19041 1 19048 65 19118 2 19298 65 19541 1 19548 66 19617 4 19791 1 19794 1 19796 67 20040 58 20100 2 20103 2 20290 58 20540 51 20592 6 20790 61 21040 60 21101 2 21290 58 21352 1 21540 50 21591 7 21601 3 21790 58 21849 1 21851 2 22034 58 22093 1 22096 2 22284 41 22535 39 22786 38 23035 39 23287 36 23536 37 23783 40 24032 41 24282 40 24532 40 24782 40 25032 40 25282 40 25532 40 25782 40 26027 1 26032 36 26282 35 26532 34 26782 33 27032 33 27282 33 27532 33 27782 33 28027 1 28031 34 28281 34 28532 33 28782 33 29032 33 29282 33 29532 33 29777 1 29782 33 30027 1 30030 35 30281 34 30532 33 30782 33 31032 33 31282 33 31532 33 31777 1 31780 35 32027 2 32030 35 32281 34 32532 33 32782 33 33032 33 33282 33 33527 1 33532 33 33777 2 33781 34 34028 1 34031 34 34282 33 34532 33 34782 33 35032 33 35282 33 35532 33 35777 1 35780 35 36031 34 36282 33 36532 33 36782 33 37032 33 37282 33 37532 39 37782 41 38032 41 38282 41 38532 41 38782 41 39032 41 39282 41 39532 42 39576 1 39782 5 39788 43 40032 3 40040 50 40283 2 40290 50 40533 1 40541 49 40593 1 40783 1 40791 49 41033 1 41041 49 41290 50 41540 50 41592 1 41790 58 42040 66 42291 71 42548 65 42798 65 43048 65 43294 1 43296 67 43548 65 43798 65 44044 1 44048 72 44307 59 44367 3 44556 60 44618 1 44806 59 45057 5 45063 54 45307 63 45557 63 45807 63 46059 54 46115 2 46322 36 46359 3 46573 34 46609 3 46825 32 46859 3 47075 32 47110 2 47326 31 47361 1 47577 2 47580 14 47595 6 47603 4 47611 2
